Disease_ID,Name,Category
909446,Success Never,Neurological
567262,Middle Wall,Autoimmune
671377,Learn Public,Infectious
622750,Benefit Return,Endocrine
569787,Article Some,Endocrine
090754,Policy Soon,Cancer
525086,Election Available,Respiratory
901334,World Popular,Cardiovascular
635713,Lawyer Simple,Infectious
982607,Road Smile,Neurological
298179,Pass Name,Cancer
442681,Responsibility Score,Neurological
758198,None Page,Genetic
142927,Actually Left,Infectious
961567,Together Case,Infectious
158896,Structure Somebody,Endocrine
654115,Game Technology,Genetic
234673,Draw Factor,Autoimmune
511496,Democratic Off,Neurological
574555,Allow Especially,Cardiovascular
300129,Trial Certain,Infectious
537198,Future Happy,Endocrine
624739,Analysis Policy,Neurological
202552,Report Reveal,Infectious
672266,Our Surface,Genetic
830613,Writer Heart,Respiratory
353797,Strong Couple,Respiratory
596193,Industry Summer,Endocrine
770339,Investment Pretty,Respiratory
061025,Recently Cell,Endocrine
800955,Term Artist,Respiratory
575398,Again Moment,Infectious
279833,Should Walk,Autoimmune
657150,Drive Energy,Endocrine
530987,Herself Coach,Respiratory
798904,Especially Character,Neurological
168903,Record Scene,Autoimmune
252634,Difficult Church,Cancer
669705,Her Test,Cancer
888746,Front Course,Endocrine
659379,Painting Customer,Respiratory
374536,Mention Interview,Infectious
141890,Act Girl,Endocrine
439327,Quickly Write,Cancer
644176,Public Unit,Autoimmune
786004,Modern Lot,Cancer
126218,Speech Itself,Infectious
126746,Agree Experience,Respiratory
578394,Decision Member,Cancer
869585,Again Read,Cardiovascular
550299,But Would,Cancer
437442,Staff Policy,Genetic
750206,Unit Eat,Cardiovascular
699656,Take Walk,Cancer
925673,Big Door,Neurological
948913,Way Customer,Cancer
647557,Never Yes,Respiratory
331067,Approach Include,Infectious
559449,Certainly Fire,Genetic
897099,Us Set,Autoimmune
928598,Example Well,Cancer
363427,Peace Ever,Genetic
810883,And Happy,Endocrine
182135,Why Area,Neurological
169814,Result Artist,Cancer
695144,Sound Single,Neurological
658488,It Better,Cancer
745450,Could Stage,Respiratory
949562,Beat Never,Genetic
901673,Among Join,Autoimmune
972522,Kid Lay,Infectious
830421,Once Control,Genetic
883610,Right Hotel,Genetic
766979,Draw Bring,Neurological
483943,Large Daughter,Genetic
994421,Television Tv,Neurological
997882,Speech Join,Endocrine
365504,Scene Next,Cancer
221169,Service Bill,Neurological
745368,Yeah Sign,Respiratory
252428,Avoid Yard,Infectious
024571,Political Ability,Cardiovascular
690912,Camera Economy,Genetic
728478,Own Institution,Cancer
596947,Think Let,Cancer
946873,On Past,Respiratory
946674,Among Really,Neurological
678251,Forget Wait,Infectious
986907,Group Big,Neurological
530237,Bring Build,Endocrine
726701,Start Begin,Infectious
496017,Avoid Choose,Neurological
840084,Wide Born,Cancer
103906,Election Hit,Autoimmune
859892,Too Career,Autoimmune
247538,However Ahead,Infectious
504022,Page Picture,Autoimmune
289630,Answer Dream,Respiratory
102087,Program No,Genetic
281805,Difference Black,Cardiovascular
212472,Source Century,Neurological
799177,Over Keep,Autoimmune
436973,Certainly Democratic,Neurological
544567,Carry Same,Neurological
508433,Half We,Cancer
256390,Rather Everything,Neurological
748057,Lot Floor,Cancer
261876,Blood How,Infectious
691555,Across Police,Neurological
948834,Itself Amount,Neurological
421637,Mr Century,Endocrine
304281,Case Modern,Respiratory
821139,Natural Explain,Endocrine
823725,Seem Charge,Respiratory
468075,They Century,Neurological
453977,Herself Decision,Endocrine
786772,Defense Quickly,Infectious
747798,Less Operation,Cardiovascular
303849,Natural Picture,Endocrine
611774,Appear Success,Genetic
302103,Provide New,Respiratory
770852,Ask Week,Respiratory
193691,Test Area,Infectious
159496,Our Physical,Genetic
110460,Evidence Body,Autoimmune
812178,Change Politics,Cardiovascular
429643,Between Figure,Cardiovascular
428492,Individual Third,Genetic
589876,Look Relationship,Respiratory
874521,Sure Indeed,Genetic
884260,Pm Again,Respiratory
603132,Difficult Identify,Cancer
157266,Sit Color,Cardiovascular
150396,Tree According,Infectious
683815,Response Right,Infectious
159425,Value Anyone,Neurological
331484,Put Let,Respiratory
414321,Without Tax,Cardiovascular
237614,Property Follow,Cardiovascular
804581,Film Actually,Cancer
926659,Travel Security,Cancer
945765,Share Find,Respiratory
256149,Our Step,Respiratory
478568,Sound Project,Cancer
038579,Music More,Endocrine
617494,Region Other,Neurological
688918,Effort Nation,Respiratory
502685,Relationship Identify,Endocrine
757430,Her Their,Autoimmune
753752,Week History,Autoimmune
208996,Set Food,Genetic
849415,Clearly Conference,Cardiovascular
429546,Challenge Although,Cardiovascular
927710,Modern Court,Cancer
445763,Be End,Autoimmune
314299,Which Easy,Cardiovascular
805436,Exist Beat,Autoimmune
680198,Identify Decision,Infectious
313733,Read Light,Respiratory
358753,Toward Door,Cardiovascular
923149,Class Color,Cardiovascular
691069,Camera Win,Autoimmune
975184,Police Budget,Cardiovascular
080624,Discuss Forget,Cardiovascular
405803,Too Drive,Infectious
919011,Open Actually,Neurological
877204,Particular Scene,Cancer
252162,Nice Later,Cardiovascular
599473,Only Boy,Cardiovascular
466868,Late Rather,Genetic
424970,Choose Your,Infectious
645345,Employee Either,Respiratory
806750,Project Alone,Genetic
501007,Work Home,Infectious
490475,Product Although,Cardiovascular
536634,State Become,Autoimmune
686086,Let From,Respiratory
538431,Few Administration,Cancer
757337,Candidate Organization,Cardiovascular
473705,Rate Seem,Endocrine
049649,Bar Again,Cardiovascular
555346,Special Wonder,Cardiovascular
871509,Appear Oil,Infectious
696934,President Rest,Autoimmune
523616,Process Dream,Respiratory
585268,Manager Memory,Cancer
936229,Many Market,Cancer
853061,Race Federal,Neurological
170198,National Medical,Respiratory
067608,Box Relate,Endocrine
101092,Personal Rest,Neurological
084870,Run Shake,Infectious
224092,State Recently,Endocrine
657542,Out Whatever,Endocrine
531850,Capital At,Cardiovascular
420241,Sea Prepare,Respiratory
846090,Federal Military,Genetic
165994,Agency Without,Infectious
283200,Stuff Style,Cardiovascular
279256,Long Report,Neurological
164836,Open Energy,Cardiovascular
942117,Whom Dog,Cancer
676159,Only Song,Genetic
612189,Father However,Cancer
706340,Mention Win,Genetic
252654,Late Hot,Neurological
035003,Get Become,Cardiovascular
245223,Family First,Infectious
096951,Degree Memory,Endocrine
310975,In Commercial,Cardiovascular
249499,Every Prove,Infectious
364637,Although Student,Autoimmune
118949,Whether Take,Endocrine
535760,Simple Else,Autoimmune
135888,Might Interesting,Endocrine
398575,Take Many,Autoimmune
142236,Worker Director,Autoimmune
655763,Three Society,Infectious
081677,Night Until,Cardiovascular
783247,Line East,Genetic
734339,Light Recognize,Endocrine
754085,Know Medical,Respiratory
813462,Exist Staff,Endocrine
584899,Begin Hold,Endocrine
799862,Property Far,Endocrine
868986,On Interview,Endocrine
446910,Through Perhaps,Cardiovascular
444561,Both Now,Neurological
169231,Without Pattern,Autoimmune
978911,Audience Your,Endocrine
892427,Government Mr,Neurological
091379,Tough Apply,Cardiovascular
916423,Final Particular,Cardiovascular
141608,Attorney General,Genetic
067293,Hotel Area,Cardiovascular
978735,Deep Mean,Cardiovascular
195449,Election Edge,Infectious
631393,Wind Radio,Endocrine
770301,Far Safe,Endocrine
509179,Already Baby,Infectious
990987,Anything Important,Infectious
747476,Sister Off,Genetic
649510,Civil Star,Cardiovascular
608234,Good Feel,Endocrine
520511,Sell Them,Infectious
016119,Believe Store,Respiratory
511013,Pressure Tough,Cardiovascular
084929,So Black,Endocrine
507773,Decade Enjoy,Infectious
236940,With After,Cancer
931407,Significant Forget,Cardiovascular
139224,Individual Control,Endocrine
020707,Task Hour,Infectious
292847,Quickly Understand,Cancer
971884,Loss Daughter,Respiratory
301892,Fly Together,Cancer
408246,That Property,Genetic
313893,First Baby,Cancer
919517,Easy Church,Cancer
902506,Lose Interview,Autoimmune
317893,Foot True,Respiratory
607067,Difficult Rise,Cancer
827133,Attention People,Cancer
413792,Home Often,Cardiovascular
795938,Realize Information,Cancer
079520,Us Indeed,Genetic
352346,Situation Take,Cancer
793191,Ready Institution,Infectious
255263,Today Lot,Cardiovascular
453247,Idea Major,Neurological
371466,Ready Staff,Cancer
338084,Suffer College,Endocrine
495189,Factor Produce,Autoimmune
985760,Probably Someone,Infectious
290497,Whose Similar,Autoimmune
312601,As Report,Cardiovascular
021777,Result Together,Neurological
752080,Friend Which,Cancer
353015,Organization Child,Endocrine
184303,Tough Whose,Cancer
349169,Present Over,Respiratory
497145,Up Newspaper,Neurological
520503,Letter Close,Respiratory
305491,Hot Ability,Endocrine
728401,Human Contain,Cancer
184314,Discuss Law,Infectious
751692,Line Social,Cardiovascular
490839,Single On,Neurological
833484,Political Threat,Genetic
676473,Member Big,Cancer
004557,Fire Work,Autoimmune
176481,Outside Better,Respiratory
401335,Conference Character,Respiratory
792477,Cell Author,Autoimmune
817591,Medical Pretty,Cancer
906717,Thank Three,Cardiovascular
991036,Several Rock,Genetic
930343,Occur Level,Infectious
354275,On Recent,Respiratory
971857,Certain Half,Endocrine
079911,Find Music,Genetic
339882,Physical May,Respiratory
495990,Able Democratic,Cardiovascular
342803,Leg Total,Infectious
158800,Possible International,Cancer
210419,Job Especially,Cardiovascular
403979,Behavior Prepare,Respiratory
301786,Beautiful Room,Infectious
728723,Team From,Cardiovascular
214368,Television Until,Genetic
369828,Dinner Property,Genetic
822784,Though Writer,Neurological
311317,Later Example,Infectious
261984,A These,Cancer
353896,Compare Hotel,Cancer
890159,Still Order,Infectious
286799,Building Catch,Genetic
096667,Seven Machine,Cardiovascular
112279,Arrive Hour,Infectious
597351,Night None,Endocrine
089608,Western Environmental,Infectious
401757,Actually Clearly,Cardiovascular
267799,Add Fight,Infectious
073162,Child Blood,Cancer
927200,How Town,Respiratory
793115,Clear Lot,Neurological
191285,State Can,Neurological
379461,Factor Carry,Autoimmune
387832,Smile Machine,Cancer
783547,Brother Usually,Autoimmune
456345,Standard Gun,Genetic
230321,Else Help,Respiratory
691882,Series Bit,Respiratory
681752,Into Can,Endocrine
325211,Out Food,Cancer
509715,Almost While,Respiratory
868177,See Financial,Infectious
570654,Treat Condition,Infectious
748805,Especially Him,Cardiovascular
825149,Let Road,Autoimmune
560664,Stay Smile,Cardiovascular
334459,However Less,Genetic
473482,Fight Deep,Respiratory
296665,Old Statement,Endocrine
283968,Always Myself,Genetic
257052,Fall Class,Respiratory
356594,Least Offer,Autoimmune
122963,Maintain Out,Cardiovascular
800592,Free Traditional,Infectious
857961,Above Sort,Genetic
761271,Onto Wife,Genetic
008113,Serve Entire,Genetic
166932,Language Great,Neurological
650798,Local Unit,Endocrine
229750,Town Scene,Respiratory
285052,Later Him,Respiratory
169858,Game Lose,Cancer
185740,Trade Economic,Cancer
980405,Enough Happy,Neurological
445825,Ahead Wish,Infectious
751050,Interest Guess,Neurological
595295,Drive Discuss,Endocrine
114345,Probably Watch,Autoimmune
358233,White Indeed,Neurological
009885,Large Month,Respiratory
428105,Drive Provide,Respiratory
763776,Body Which,Autoimmune
750855,Class Reduce,Autoimmune
837767,Season Surface,Genetic
129997,Blood Service,Autoimmune
449508,Budget Dinner,Infectious
039050,Thus Too,Endocrine
294641,Leg Law,Genetic
635961,Cold Newspaper,Neurological
947930,Dark Kid,Endocrine
199200,Common Production,Cardiovascular
655157,Sense Mr,Neurological
451114,Film Suffer,Autoimmune
377475,Both Sure,Cancer
289295,Improve Actually,Autoimmune
620789,Great Method,Respiratory
964673,Expect Car,Genetic
349961,Firm Many,Respiratory
062486,Ready Charge,Cardiovascular
190352,Under Worry,Autoimmune
919866,Impact Hit,Cancer
986611,Age Stage,Endocrine
982497,Agree Degree,Infectious
849551,Some Writer,Autoimmune
956607,Like Each,Genetic
420601,Read Protect,Endocrine
528037,Side Alone,Infectious
589400,Bit Official,Respiratory
555232,Ready Have,Genetic
421265,Everything Miss,Infectious
197997,Brother Different,Genetic
947011,Dark Growth,Endocrine
501605,Only Too,Endocrine
341229,Audience Dog,Genetic
471127,Board Interest,Autoimmune
797743,Bring Dark,Endocrine
817338,North Ahead,Genetic
171063,Us Plan,Cancer
585624,Sing Significant,Genetic
787863,Bill Guy,Genetic
887657,Serve Difficult,Infectious
702869,Mission Red,Neurological
795232,Inside Person,Respiratory
043657,Something Improve,Respiratory
752719,Fear While,Respiratory
285447,Task Join,Neurological
393863,Go Size,Neurological
930299,Despite True,Autoimmune
097696,Animal Social,Infectious
013975,Company Third,Neurological
932367,Piece Science,Cardiovascular
413195,Fast Summer,Genetic
419427,Crime Design,Respiratory
277917,Tend They,Respiratory
520733,Wait Practice,Endocrine
466276,Case Before,Genetic
356860,Break Country,Respiratory
356744,Place Build,Endocrine
430104,Role Line,Genetic
696386,Candidate Scene,Cancer
762875,Become Control,Genetic
530765,Surface Art,Endocrine
031074,It Administration,Autoimmune
942660,Case Hundred,Infectious
195724,Picture Other,Endocrine
479094,Must Event,Respiratory
777078,Role Seek,Neurological
273288,History Half,Cancer
408505,Step Ready,Cardiovascular
555293,Language Affect,Infectious
869856,Example Year,Autoimmune
556377,Every Your,Infectious
826953,Watch Successful,Infectious
395030,Indeed Lead,Respiratory
578240,Program Out,Autoimmune
863976,Around State,Respiratory
316970,Federal Special,Genetic
845645,Remember Sound,Endocrine
125354,Exist Candidate,Endocrine
714233,Measure Prove,Infectious
560450,Direction Onto,Respiratory
734598,Give Put,Cancer
371645,Friend Represent,Cardiovascular
800447,Stuff Campaign,Genetic
959246,In Like,Infectious
376899,Record Occur,Genetic
468760,Notice Feel,Genetic
701757,Force Paper,Cardiovascular
586883,Size Begin,Cardiovascular
032712,Read Time,Endocrine
242572,Civil Boy,Respiratory
279346,Beyond Seem,Cancer
292542,Mission Improve,Neurological
522224,Break Dream,Genetic
006508,Art Exactly,Genetic
346647,Might These,Cancer
489904,Method Bit,Cardiovascular
480025,Concern While,Cancer
550263,General Child,Genetic
356271,Able Central,Neurological
442706,Minute Enough,Genetic
255350,Prevent Religious,Genetic
793059,Movie Head,Autoimmune
335351,Evidence Couple,Neurological
929947,Rather Citizen,Neurological
516147,Anything Degree,Neurological
642827,Exactly Continue,Infectious
785404,Improve Firm,Genetic
878396,Including Own,Cancer
141948,Protect Modern,Infectious
117547,Race Street,Endocrine
294251,Check Total,Cardiovascular
901421,Need Join,Endocrine
019198,Dinner Especially,Genetic
829377,These Remember,Genetic
020949,The Term,Cancer
471005,Enter Despite,Neurological
238835,Message Dog,Infectious
765299,Beyond Early,Cancer
319613,Six Cost,Autoimmune
334249,Analysis First,Respiratory
654440,Example Lead,Endocrine
923742,Idea They,Respiratory
532215,If Lot,Autoimmune
807191,Sign Travel,Neurological
327371,Probably Garden,Respiratory
277983,Open Sign,Respiratory
586196,Husband Century,Autoimmune
179705,Option Take,Autoimmune
935813,Statement Other,Infectious
567555,Science Avoid,Neurological
649597,Door Several,Infectious
948518,Garden Investment,Cancer
719673,Take Employee,Autoimmune
514309,Program Population,Genetic
575771,Under Station,Genetic
828310,Bed Majority,Genetic
545374,Election Business,Autoimmune
043395,Send Floor,Cardiovascular
653789,Cup Training,Cancer
138111,Help Weight,Cardiovascular
591904,Drop They,Respiratory
449671,Pay Could,Cancer
335754,Yes Picture,Neurological
228516,Tonight I,Endocrine
579572,Seek News,Infectious
463532,Daughter Work,Infectious
838956,Sister Easy,Cardiovascular
890811,Spring Provide,Neurological
595720,Technology More,Neurological
229717,Capital Surface,Neurological
549440,Best Challenge,Cancer
817814,Material Wall,Infectious
517606,Catch Leave,Endocrine
564429,Top Company,Autoimmune
412442,Citizen Sound,Endocrine
568721,Staff Myself,Autoimmune
623986,Notice Onto,Genetic
878887,Customer Agree,Cancer
587170,Health Agent,Cancer
202969,Movie Morning,Cardiovascular
480223,Than Actually,Infectious
212816,Culture Wish,Genetic
055983,Hair Kitchen,Respiratory
